id,title,condition,price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,permalink,thumbnail,category_id,domain_id,Marca,Color,Condición del ítem,Modelo,Formato de venta,Unidades por pack,Unidades por envase,Color principal,Código universal de producto,Largo del paquete,Peso del paquete,Peso neto,Conservación del producto,Línea
MLA1658686136,Guantes De Nitrilo C/100 Medico Multiuso Mediguard Medline,new,8499.0,ARS,1,,buy_it_now,gold_special,2044-01-31T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-de-nitrilo-c100-medico-multiuso-mediguard-medline/p/MLA20516651,http://http2.mlstatic.com/D_953385-MLM74136897394_012024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Medline,Celeste,Nuevo,Nitrilo,,,100,,888277667566,,,,,
MLA1143176869,Guantes Descartables Antideslizantes Mediglove Reforzado Color Negro Talle Xs De Nitrilo En Pack De 10 X 100 Unidades,new,87915.2,ARS,5000,,buy_it_now,gold_special,2042-06-13T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-mediglove-reforzado-color-negro-talle-xs-de-nitrilo-en-pack-de-10-x-100-unidades/p/MLA18615878,http://http2.mlstatic.com/D_971182-MLA48772239670_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Negro,Nuevo,Reforzado,Pack,10,100,,,,,,,
MLA1232779907,Guante De Nitrilo Rosa Perlado Printex X 100un Talle Xs,new,7653.0,ARS,500,,buy_it_now,gold_special,2042-11-04T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1232779907-guante-de-nitrilo-rosa-perlado-printex-x-100un-talle-xs-_JM,http://http2.mlstatic.com/D_930021-MLA52353476677_112022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Nitrilo Rosa,Unidad,1,100,,,,,,,
MLA1681677410,Guantes De Nitrilo Azul | Powercrest | Caja X100u Reforzados,new,6289.0,ARS,100,,buy_it_now,gold_special,2044-02-20T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1681677410-guantes-de-nitrilo-azul-powercrest-caja-x100u-reforzados-_JM,http://http2.mlstatic.com/D_917120-MLA72793947001_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,Guantes de Nitrilo,Unidad,1,100,,,,,,,
MLA1281951894,Guantes Nitrilo Lavanda Lila Marca Dexal Talle M X 100un,new,8660.0,ARS,1,,buy_it_now,gold_special,2042-12-09T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1281951894-guantes-nitrilo-lavanda-lila-marca-dexal-talle-m-x-100un-_JM,http://http2.mlstatic.com/D_887505-MLA53971168373_022023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Nitrilo azul,Unidad,1,100,,,,,,,
MLA1146643038,Guantes Nitrilo Celeste Sin Polvo Cajita X 100 Talle M,new,9800.0,ARS,50,,buy_it_now,gold_special,2042-07-07T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1146643038-guantes-nitrilo-celeste-sin-polvo-cajita-x-100-talle-m-_JM,http://http2.mlstatic.com/D_609900-MLA74680998073_022024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal / Powercrest / NP / Kiara / Aurinco / K-Kaution,,Nuevo,Nitrilo sin polvo,,,,,,,,,,
MLA1775617380,Caja Guantes Nitrilo Negro Reforzado Gastronomia X400 Uni,new,44960.0,ARS,500,,buy_it_now,gold_pro,2044-05-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1775617380-caja-guantes-nitrilo-negro-reforzado-gastronomia-x400-uni-_JM,http://http2.mlstatic.com/D_900014-MLA76221528260_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,AntePlast,,Nuevo,Nitrilo,Pack,4,400,,,,,,,
MLA1406295251,Guantes De Nitrilo Rosa Reforzado Cajon 10 Cajas X100u,new,85000.0,ARS,500,,buy_it_now,gold_special,2044-01-28T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1406295251-guantes-de-nitrilo-rosa-reforzado-cajon-10-cajas-x100u-_JM,http://http2.mlstatic.com/D_654581-MLA74842558532_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ONE GLOVE,,Nuevo,Nitrilo rosa,Pack,1000,1000,,,,,,,
MLA1769972292,Caja Guantes Nitrilo Negro Y Mas | Reforzado Anmat X 100 ,new,6743.0,ARS,500,,buy_it_now,gold_special,2044-05-06T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1769972292-caja-guantes-nitrilo-negro-y-mas-reforzado-anmat-x-100-_JM,http://http2.mlstatic.com/D_950781-MLA76315413469_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,DEXAL - AS - TOP GLOVE-NP-PRINTEX-EUROMIX-ELIT-POWERCREST,,Nuevo,,Unidad,1,100,,,,,,,
MLA1165947037,Guantes Descartables Antideslizantes Np Color Negro Talle M De Nitrilo X 100 Unidades,new,9170.0,ARS,1,,buy_it_now,gold_special,2042-09-04T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-np-color-negro-talle-m-de-nitrilo-x-100-unidades/p/MLA18616454,http://http2.mlstatic.com/D_612139-MLA48774280366_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,Negro,Nuevo,Nitrilo Negros,Unidad,1,100,,,,,,,
MLA1124088752,Guantes De Nitrilo Azul X100,new,6000.0,ARS,150,,buy_it_now,gold_special,2042-02-13T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1124088752-guantes-de-nitrilo-azul-x100-_JM,http://http2.mlstatic.com/D_762473-MLA49151178192_022022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Sempermed,,Nuevo,Nitrilo,Unidad,1,,,,,,,,
MLA844520155,Guantes De Nitrilo Negro X 20 Unidades,new,4850.0,ARS,1,,buy_it_now,gold_special,2040-03-13T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-844520155-guantes-de-nitrilo-negro-x-20-unidades-_JM,http://http2.mlstatic.com/D_686050-MLA41165486082_032020-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,GeoTec,,Nuevo,Nitrilo,Caja,1,,,,,,,,
MLA1828598798,Guantes De Nitrilo Negro Coronet X 100 U. Talles S-m-l-xl Talle L,new,9749.0,ARS,1,,buy_it_now,gold_special,2044-06-25T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-de-nitrilo-negro-coronet-x-100-u-talle-l/p/MLA37937494,http://http2.mlstatic.com/D_766040-MLU77344643657_062024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Coronet,Negro,Nuevo,Nitrilo Negro,Pack,100,100,Negro,17791914552777,,,,,
MLA1133854936,Guantes Descartables Antideslizantes Np Color Lavanda Talle S De Nitrilo En Pack De 10 X 100 Unidades,new,102840.0,ARS,50,,buy_it_now,gold_special,2042-04-20T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-np-color-lavanda-talle-s-de-nitrilo-en-pack-de-10-x-100-unidades/p/MLA18616484,http://http2.mlstatic.com/D_883080-MLA48774253385_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,Lavanda,Nuevo,,Pack,10,100,,17792904001183,23.6 cm,3860 g,,,
MLA1257560095,Guantes Descartables Antideslizantes Mediglove Color Rosa Talle S De Nitrilo En Pack De 10 X 100 Unidades,new,72625.04,ARS,5000,,buy_it_now,gold_special,2042-11-18T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-mediglove-color-rosa-talle-s-de-nitrilo-en-pack-de-10-x-100-unidades/p/MLA14788328,http://http2.mlstatic.com/D_884225-MLA48772229346_012022-I.jpg,MLA454849,MLA-DISPOSABLE_GLOVES,Mediglove,Rosa,Nuevo,Nitrilo,Pack,10,100,,7798188570660,,,,,
MLA1625179476,Guantes Nitrilo Negro Descartable Powercrest Cajon X 1000uni,new,70500.0,ARS,500,,buy_it_now,gold_special,2044-01-04T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1625179476-guantes-nitrilo-negro-descartable-powercrest-cajon-x-1000uni-_JM,http://http2.mlstatic.com/D_717580-MLA73904654041_012024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,Nitrilo Negro,Unidad,1,1000,,,,,,,
MLA1376673151,Guantes Descartables Antideslizantes Mediglove Reforzado Color Negro Talle S De Nitrilo En Pack De 10 X 100 Unidades,new,85991.4,ARS,50,,buy_it_now,gold_special,2043-07-06T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-mediglove-reforzado-color-negro-talle-s-de-nitrilo-en-pack-de-10-x-100-unidades/p/MLA14788299,http://http2.mlstatic.com/D_971182-MLA48772239670_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Negro,Nuevo,Reforzado,Pack,10,100,,7798188570332,,,,,
MLA1234810412,Guantes De Nitrilo Descartables X 100 Unidades ''l'',new,6310.0,ARS,1,,buy_it_now,gold_special,2042-11-06T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1234810412-guantes-de-nitrilo-descartables-x-100-unidades-l-_JM,http://http2.mlstatic.com/D_675326-MLA76640834402_062024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ELIT/TOP GLOVE/POWERCREST,,Nuevo,Nitrilo / Talle LARGE,Pack,100,100,,,,,,,
MLA1774967986,Caja Guantes Nitrilo Negro Reforzado Gastronomia X200 Uni,new,18900.0,ARS,500,,buy_it_now,gold_special,2044-05-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1774967986-caja-guantes-nitrilo-negro-reforzado-gastronomia-x200-uni-_JM,http://http2.mlstatic.com/D_732070-MLA76410676491_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,AntePlast,,Nuevo,Nitrilo,Pack,2,200,,,,,,,
MLA818574859,Guantes De Nitrilo Dexal Ch-med-gde X 100 Un.,new,7991.28,ARS,1,,buy_it_now,gold_special,2039-10-02T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-818574859-guantes-de-nitrilo-dexal-ch-med-gde-x-100-un-_JM,http://http2.mlstatic.com/D_913999-MLA48822763390_012022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Nitrilo,1 CAJA,10,100,,,,,,,
MLA1440319350,Guantes De Nitrilo Color Azul Caña Larga Mediglove,new,26898.0,ARS,5000,,buy_it_now,gold_special,2043-06-24T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1440319350-guantes-de-nitrilo-color-azul-cana-larga-mediglove-_JM,http://http2.mlstatic.com/D_650338-MLA70217884423_062023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Reforzado,Unidad,1,100,,,,,,,
MLA845687352,Guantes Nitrilo Azul Cyan Mediglove | 100 Unidades ,new,12546.0,ARS,250,,buy_it_now,gold_special,2040-03-22T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-845687352-guantes-nitrilo-azul-cyan-mediglove-100-unidades-_JM,http://http2.mlstatic.com/D_740933-MLA41256054088_032020-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Nitrilo azul cyan,1 Caja de 100 unidades,,,,,,,,,
MLA1791792856,Guantes De Latex Descartables Negros Eurostil X Par Color Negro Unidades Por Envase 2,new,1350.0,ARS,250,,buy_it_now,gold_special,2044-05-25T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-de-latex-descartables-negros-eurostil-x-par-color-negro-unidades-por-envase-2/p/MLA33305963,http://http2.mlstatic.com/D_739557-MLU74422433684_022024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Eurostil,Negro,Nuevo,Eurostil,,1,2,,7777067004014,,,,,
MLA1190262557,Guantes De Nitrilo Color Azul X 100u Sin Polvo Reforzados,new,6818.15,ARS,1,,buy_it_now,gold_special,2042-10-06T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1190262557-guantes-de-nitrilo-color-azul-x-100u-sin-polvo-reforzados-_JM,http://http2.mlstatic.com/D_673839-MLA51903666064_102022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Genérica,,Nuevo,,,,,,,,,,,
MLA1825000080,Guantes De Nitrilo Mediglove Color Lavanda/lila X 100u Talle S Unidades Por Envase 100,new,6848.1,ARS,1,,buy_it_now,gold_special,2044-06-21T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-de-nitrilo-mediglove-color-lavandalila-x-100u-talle-s-unidades-por-envase-100/p/MLA18616870,http://http2.mlstatic.com/D_788862-MLA48772239163_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Lavanda,Nuevo,,Unidad,1,100,,7798188570295,,,,,
MLA1144452835,Guantes De Nitrilo Azul Descartables Talles Caja X 100,new,8450.0,ARS,100,,buy_it_now,gold_special,2042-06-22T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1144452835-guantes-de-nitrilo-azul-descartables-talles-caja-x-100-_JM,http://http2.mlstatic.com/D_675241-MLA50498551681_062022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Top Glove - Euromix - Suplimed,,Nuevo,Quirúrgico,Pack,100,,,,,,,,
MLA1431421045,Caja Guantes Nitrilo Negro X 100 Unidades Sin Polvo,new,5990.0,ARS,1,,buy_it_now,gold_special,2044-06-01T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1431421045-caja-guantes-nitrilo-negro-x-100-unidades-sin-polvo-_JM,http://http2.mlstatic.com/D_684773-MLA76657369284_062024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Genérica,,Nuevo,Nitrilo,Pack,100,,,,,,,,
MLA1134123180,Guantes De Examen Descartables Nitrilo Rosa Caja X 100 U.,new,13350.0,ARS,1,,buy_it_now,gold_special,2042-04-22T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1134123180-guantes-de-examen-descartables-nitrilo-rosa-caja-x-100-u-_JM,http://http2.mlstatic.com/D_766339-MLA69927391075_062023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Euromix,,Nuevo,Libre de Látex - Sin Polvo,Caja,100,,,,,,,,
MLA1193318970,Guantes De Nitrilo Color Negro X 10u Sin Polvo Reforzados,new,1409.8,ARS,500,,buy_it_now,gold_special,2042-10-09T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1193318970-guantes-de-nitrilo-color-negro-x-10u-sin-polvo-reforzados-_JM,http://http2.mlstatic.com/D_775664-MLA51948334889_102022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Genérica,,Nuevo,,,,,,,,,,,
MLA832505586,Guantes Negros De Latex Descartables Eurostil Nitrilo X20 ,new,4590.0,ARS,250,,buy_it_now,gold_special,2039-12-26T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-832505586-guantes-negros-de-latex-descartables-eurostil-nitrilo-x20-_JM,http://http2.mlstatic.com/D_624230-MLA44881001691_022021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Eurostil,,Nuevo,Eurostil,Caja,1,20,,,,,,,
MLA1425472687,Mediglove Guantes Descatables Nitrilo Pink Baby Por 100 Und Talle S,new,10192.0,ARS,1,,buy_it_now,gold_special,2044-05-03T04:00:00.000Z,https://www.mercadolibre.com.ar/mediglove-guantes-descatables-nitrilo-pink-baby-por-100-und-talle-s/p/MLA36657411,http://http2.mlstatic.com/D_966603-MLU76212702181_052024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Pink Baby,Nuevo,Nitrilo Black Soft,Pack,100,100,,7798188570806,,,,,
MLA844487219,Guantes Negros De Nitrilo Descartables X 100 Unidades,new,10840.0,ARS,1,,buy_it_now,gold_special,2040-03-13T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-844487219-guantes-negros-de-nitrilo-descartables-x-100-unidades-_JM,http://http2.mlstatic.com/D_864952-MLA49761022701_042022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,,Nuevo,Nitrilo,Unidad,1,,,,,,,,
MLA848045596,Guantes De Nitrilo Negros X Caja De 100u Talles S M L,new,12700.0,ARS,1,,buy_it_now,gold_special,2040-04-03T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-848045596-guantes-de-nitrilo-negros-x-caja-de-100u-talles-s-m-l-_JM,http://http2.mlstatic.com/D_991899-MLA46076010907_052021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP guantes de nitrilo negro,,Nuevo,NITRILO NEGRO EXAMINACION,por caja,100,,,,,,,,
MLA810920063,Guantes Nitrilo / Color Celeste / Caja X 100 Un.,new,6880.0,ARS,1,,buy_it_now,gold_special,2039-08-18T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-810920063-guantes-nitrilo-color-celeste-caja-x-100-un-_JM,http://http2.mlstatic.com/D_789318-MLA77071623911_062024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,powercrest / topsal / /skin/Kaution/ Tulyps,,Nuevo,Nitrilo celeste / azul,Pack,100,100,,,,,,,
MLA1618153512,Guantes Mediglove Reforzado Negro Talle M De Nitrilo X 100,new,13160.0,ARS,1,,buy_it_now,gold_special,2043-12-29T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1618153512-guantes-mediglove-reforzado-negro-talle-m-de-nitrilo-x-100-_JM,http://http2.mlstatic.com/D_707058-MLU73557986163_122023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Reforzado,Caja,1,100,,,,,,,
MLA764519707,Guantes De Nitrilo Negro X100 Talles S M L ,new,21851.18,ARS,50,,buy_it_now,gold_special,2038-12-28T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-764519707-guantes-de-nitrilo-negro-x100-talles-s-m-l-_JM,http://http2.mlstatic.com/D_618535-MLA31023280444_062019-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Nitrilo Negro,Pack,100,,,,,,,,
MLA1681573228,Guantes De Nitrilo Color Negro X 100uni Sin Polvo Reforzados,new,6743.0,ARS,500,,buy_it_now,gold_special,2044-02-20T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1681573228-guantes-de-nitrilo-color-negro-x-100uni-sin-polvo-reforzados-_JM,http://http2.mlstatic.com/D_638495-MLA72556985702_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Euromix,,Nuevo,Nitrilo Negro,Unidad,1,100,,,,,,,
MLA1681624696,Caja Guantes Nitrilo Negro Reforzado Con Anmat X 100,new,6743.0,ARS,500,,buy_it_now,gold_special,2044-02-20T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1681624696-caja-guantes-nitrilo-negro-reforzado-con-anmat-x-100-_JM,http://http2.mlstatic.com/D_638495-MLA72556985702_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Euromix,,Nuevo,Nitrilo Negro,Unidad,1,100,,,,,,,
MLA935000278,2 Guantes Negros Nitrilo Talle M Fcnailsinsumos,new,1800.0,ARS,1,,buy_it_now,gold_special,2041-08-14T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-935000278-2-guantes-negros-nitrilo-talle-m-fcnailsinsumos-_JM,http://http2.mlstatic.com/D_769261-MLA47162241130_082021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Nitrilo,,Nuevo,Guantes M,Pack,2,,,,,,,,
MLA853081911,Guantes Nitrilo Caja X100 Antialergicos Anmat Excelentes,new,8868.0,ARS,1,,buy_it_now,gold_pro,2040-04-28T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-853081911-guantes-nitrilo-caja-x100-antialergicos-anmat-excelentes-_JM,http://http2.mlstatic.com/D_908137-MLA41628094188_052020-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Elit,,Nuevo,descartable,Pack,100,100,,,,,,,
MLA1281241640,Guantes Nitrilo Negro Descartables / Caja X 100 Un.,new,9901.05,ARS,1,,buy_it_now,gold_special,2042-12-09T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1281241640-guantes-nitrilo-negro-descartables-caja-x-100-un-_JM,http://http2.mlstatic.com/D_650416-MLA75842750977_042024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,surtido,,Nuevo,nitrilo negro,Pack,100,100,,,,,,,
MLA885824599,Guantes Nitrilo Negro 10 Cajas De 100 Unidades C/u,new,91782.15,ARS,1,,buy_it_now,gold_special,2040-10-23T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-885824599-guantes-nitrilo-negro-10-cajas-de-100-unidades-cu-_JM,http://http2.mlstatic.com/D_884572-MLA45400548958_032021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal/NP/Aurinco/Powercrest/K-Kaution,,Nuevo,Nitrilo Negro,Pack,10,100,,,,,,,
MLA730648313,Guante Nitrilo Negro Descartable X 100 Combustible,new,8000.0,ARS,50,,buy_it_now,gold_special,2038-06-06T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-730648313-guante-nitrilo-negro-descartable-x-100-combustible-_JM,http://http2.mlstatic.com/D_673254-MLA77056720242_062024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,DPS,,Nuevo,Nitrilo Sin Polvo Negro reforzado,Unidad,1,100,,,,,,,
MLA1132387079,Guantes Descartables Antideslizantes Mediglove Color Lavanda Talle L De Nitrilo X 100 Unidades,new,8069.03,ARS,1,,buy_it_now,gold_special,2042-04-10T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-mediglove-color-lavanda-talle-l-de-nitrilo-x-100-unidades/p/MLA18616872,http://http2.mlstatic.com/D_788862-MLA48772239163_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Lavanda,Nuevo,,Unidad,1,100,,77981885703497798188570318,20.2 cm,440 g,,,
MLA1775617498,Caja Guantes Nitrilo Negro Reforzado Gastronomia X100 Uni,new,11540.0,ARS,500,,buy_it_now,gold_pro,2044-05-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1775617498-caja-guantes-nitrilo-negro-reforzado-gastronomia-x100-uni-_JM,http://http2.mlstatic.com/D_694595-MLA76220754220_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,AntePlast,,Nuevo,Nitrilo,Unidad,1,100,,,,,,,
MLA1378167673,Guantes De Nitrilo Color Negro X 100u Sin Polvo,new,6886.55,ARS,50,,buy_it_now,gold_special,2043-07-14T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1378167673-guantes-de-nitrilo-color-negro-x-100u-sin-polvo-_JM,http://http2.mlstatic.com/D_737838-MLA43566030640_092020-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,GC PRODUCTOS DETAILING,,Nuevo,Nitrilo Color Negro,Pack,100,100,,,,,,,
MLA1406842099,Guantes De Nitrilo Negro | X100 Unidades Talle L M S Xs Y Xl,new,8893.5,ARS,150,,buy_it_now,gold_special,2044-01-29T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1406842099-guantes-de-nitrilo-negro-x100-unidades-talle-l-m-s-xs-y-xl-_JM,http://http2.mlstatic.com/D_933309-MLA74270251456_022024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Alumax,,Nuevo,Nitrilo Negro,Unidad,1,100,,,,,,,
MLA845400745,Guantes De Examen De Nitrilo X 100 Unidades,new,7786.87,ARS,1,,buy_it_now,gold_special,2044-03-27T10:36:25.000Z,https://articulo.mercadolibre.com.ar/MLA-845400745-guantes-de-examen-de-nitrilo-x-100-unidades-_JM,http://http2.mlstatic.com/D_743205-MLA76694477170_062024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Examinación,Caja,100,100,,,,,,,
MLA1127502904,Guantes De Nitrilo Descartable Sin Polvo X100u En Caja Negro,new,14874.89,ARS,250,,buy_it_now,gold_special,2042-03-09T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1127502904-guantes-de-nitrilo-descartable-sin-polvo-x100u-en-caja-negro-_JM,http://http2.mlstatic.com/D_633080-MLA76752106669_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,DD2,,Nuevo,Negro,Unidad,1,,,,,,,,
MLA1122544389,Guantes De Examen Descartables Nitrilo Azul Caja X 100 U.,new,13120.0,ARS,1,,buy_it_now,gold_special,2042-02-02T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1122544389-guantes-de-examen-descartables-nitrilo-azul-caja-x-100-u-_JM,http://http2.mlstatic.com/D_641713-MLA52252649891_112022-O.jpg,MLA454849,MLA-DISPOSABLE_GLOVES,Top Glove,,Nuevo,Nitrilo,Caja,100,,,,,,,,
MLA934516359,Guantes De Nitrilo Color Azul X 50u Sin Polvo Reforzados,new,4986.55,ARS,50,,buy_it_now,gold_pro,2041-09-22T12:22:33.000Z,https://articulo.mercadolibre.com.ar/MLA-934516359-guantes-de-nitrilo-color-azul-x-50u-sin-polvo-reforzados-_JM,http://http2.mlstatic.com/D_697581-MLA45779535763_052021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,GC PRODUCTOS DETAILING,,Nuevo,Nitrilo Color Azul,Pack,1,50,,,,,,,
MLA1113121641,Guantes De Nitrilo 100 Unidades Celeste Talle S,new,7599.0,ARS,100,,buy_it_now,gold_special,2041-11-14T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1113121641-guantes-de-nitrilo-100-unidades-celeste-talle-s-_JM,http://http2.mlstatic.com/D_916826-MLA73773440627_012024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Blend Gloves,,Nuevo,Nitrilo sin polvo,Caja,100,100,,,,,,,
MLA1137564854,Caja De Guantes De Nitrilo Lavanda S 10 Unidades Mediglove Con Polvo No Unidades Por Envase 100,new,72624.8,ARS,5000,,buy_it_now,gold_special,2042-05-11T04:00:00.000Z,https://www.mercadolibre.com.ar/caja-de-guantes-de-nitrilo-lavanda-s-10-unidades-mediglove-con-polvo-no-unidades-por-envase-100/p/MLA14788333,http://http2.mlstatic.com/D_788862-MLA48772239163_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Lavanda,Nuevo,Nitrilo,Pack,10,100,,,,,,,
MLA1215306662,Guantes De Nitrilo Caja De 100 Unidades Descartable No Latex,new,28268.01,ARS,1,,buy_it_now,gold_special,2042-10-22T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1215306662-guantes-de-nitrilo-caja-de-100-unidades-descartable-no-latex-_JM,http://http2.mlstatic.com/D_642953-MLA52168204316_102022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,DS,,Nuevo,Nitrilo,Pack,,100,,,,,,,
MLA850742086,Guantes De Nitrilo Color Negro X 20u Sin Polvo Reforzados ,new,2136.55,ARS,250,,buy_it_now,gold_special,2040-04-16T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-850742086-guantes-de-nitrilo-color-negro-x-20u-sin-polvo-reforzados-_JM,http://http2.mlstatic.com/D_857433-MLA43565774672_092020-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,GC PRODUCTOS DETAILING,,Nuevo,Nitrilo Color Negro,Pack,20,1,,,,,,,
